SOC_C_3300;P_AC_C_3300;C_C_3300;V_C_3300;Ta_C_3300;SOC_C_2700;P_AC_C_2700;C_C_2700;V_C_2700;_C_2700;SOC_C_1650;P_AC_C_1650;C_C_1650;V_C_1650;Ta_C_1650;SOC_C_1000;P_AC_C_1000;C_C_1000;V_C_1000;Ta_C_1000;SOC_C_660;P_AC_C_660;C_C_660;V_C_660;Ta_C_660;SOC_C_330;P_AC_C_330;C_C_330;V_C_330;Ta_C_330;SOC_D_3300;P_AC_D_3300;C_D_3300;V_D_3300;Ta_D_3300;SOC_D_2700;P_AC_D_2700;C_D_2700;V_D_2700;_D_2700;SOC_D_1650;P_AC_D_1650;C_D_1650;V_D_1650;Ta_D_1650;SOC_D_1000;P_AC_D_1000;C_D_1000;V_D_1000;Ta_D_1000;SOC_D_660;P_AC_D_660;C_D_660;V_D_660;Ta_D_660;SOC_D_330;P_AC_D_330;C_D_330;V_D_330;Ta_D_330;Legend :
33;-3273;-56.14;51.71;15.53;30;-2698;-49.54259357;51.735281;21.624;27;1651;-28.90962303;51.055664;25.619;25;-1092;-18.27022348;50.914149;24.564;23;-640;-11.56;50.59;26.874;21;-317;-5.577104;50.552759;12.626;75;3369;66.60;53.33;15.31;80;2767;53.80;55.03;20.80;84;1690;31.54;55.18;24.15;86;1139;19.32;55.79;19.35;88;680;12.48;55.68;21.28;89;362;6.60;56.74;19.063;
33;-3276;-56.14;51.71;15.51;30;-2697;-49.52199193;51.73762;21.665;27;1647;-29.08590122;51.055664;25.609;25;-1096;-18.09319315;50.915637;24.56;23;-636;-11.51;50.59;26.874;21;-314;-5.511676;50.553928;12.674;75;3364;66.65;53.32;15.29;80;2767;53.93;55.02;20.80;84;1690;31.55;55.18;24.13;86;1140;19.34;55.79;19.34;88;683;12.46;55.68;21.25;89;360;6.61;56.74;19.078;
33;-3277;-56.28;51.72;15.52;30;-2694;-49.46467004;51.739959;21.728;27;1651;-28.90896055;51.056834;25.626;25;-1096;-18.09259496;50.91702;24.558;23;-637;-11.66;50.59;26.864;21;-313;-5.594844;50.554247;12.615;75;3364;66.66;53.32;15.29;79;2765;54.11;55.02;20.80;83;1691;31.57;55.18;24.11;86;1138;19.31;55.79;19.34;88;683;12.51;55.68;21.23;89;359;6.60;56.74;19.063;
33;-3276;-56.28;51.72;15.53;30;-2699;-49.5557627;51.740703;21.775;27;1650;-28.90787686;51.058748;25.667;25;-1097;-18.26901603;50.917764;24.555;23;-639;-11.74;50.60;26.872;21;-314;-5.549428;50.554566;12.574;75;3366;66.69;53.31;15.29;79;2763;54.05;55.01;20.81;83;1693;31.61;55.17;24.11;86;1136;19.27;55.79;19.32;88;680;12.51;55.67;21.27;89;361;6.71;56.74;19.065;
33;-3273;-56.42;51.72;15.55;30;-2699;-49.55454062;51.741979;21.816;27;1651;-28.90703443;51.060236;25.65;25;-1097;-18.26861371;50.91787;24.559;23;-641;-11.62;50.60;26.869;21;-314;-5.638841;50.554672;12.579;75;3370;66.72;53.30;15.30;79;2766;54.02;55.01;20.81;83;1691;31.57;55.17;24.08;86;1137;19.29;55.78;19.33;88;681;12.46;55.67;21.35;89;363;6.68;56.74;19.054;
33;-3273;-56.28;51.72;15.54;30;-2694;-49.46223039;51.742511;21.888;27;1648;-28.90637207;51.061406;25.64;25;-1096;-18.26841274;50.918933;24.562;23;-637;-11.67;50.60;26.89;21;-314;-5.56206;50.555523;12.587;75;3365;66.75;53.29;15.31;79;2766;53.76;55.00;20.80;83;1690;31.56;55.16;24.05;86;1137;19.29;55.78;19.34;88;685;12.48;55.67;21.36;89;363;6.67;56.74;19.068;
33;-3276;-56.14;51.72;15.53;30;-2696;-49.49691695;51.744637;21.941;27;1650;-29.08141959;51.063532;25.637;25;-1095;-18.09143882;50.919571;24.547;23;-637;-11.65;50.60;26.902;21;-314;-5.642105;50.556161;12.56;75;3370;66.72;53.28;15.32;79;2766;54.00;54.99;20.80;83;1693;31.61;55.16;24.05;86;1137;19.29;55.78;19.35;88;681;12.55;55.67;21.39;89;363;6.69;56.74;19.083;
33;-3277;-56.28;51.72;15.49;30;-2693;-49.43990875;51.746657;21.97;27;1650;-29.08111661;51.064064;25.654;25;-1095;-18.26772851;50.920528;24.544;23;-640;-11.56;50.60;26.907;21;-313;-5.613153;50.556586;12.602;75;3368;66.77;53.28;15.30;79;2765;54.01;54.99;20.81;83;1690;31.56;55.15;24.08;86;1138;19.31;55.78;19.34;88;678;12.48;55.67;21.36;89;362;6.71;56.73;19.076;
33;-3276;-56.14;51.73;15.49;31;-2699;-49.54782022;51.748997;22.007;27;1653;-29.08051125;51.065127;25.655;26;-1095;-18.26716541;50.922229;24.539;23;-641;-11.55;50.60;26.886;21;-313;-5.507419;50.556267;12.589;75;3370;66.74;53.27;15.29;79;2767;53.86;54.98;20.81;83;1688;31.53;55.15;24.12;86;1141;19.37;55.77;19.34;88;681;12.42;55.67;21.31;89;364;6.68;56.73;19.095;
33;-3274;-56.28;51.73;15.47;31;-2696;-49.49111991;51.750698;22.037;27;1652;-28.9034235;51.066615;25.62;26;-1096;-18.08988389;50.92191;24.536;23;-638;-11.65;50.60;26.88;21;-314;-5.589593;50.556373;12.582;75;3368;66.73;53.26;15.28;79;2766;53.86;54.98;20.81;83;1697;31.70;55.15;24.11;86;1139;19.33;55.77;19.33;88;684;12.48;55.66;21.25;89;364;6.72;56.73;19.079;
33;-3272;-56.56;51.73;15.49;31;-2694;-49.45389799;51.751229;22.072;27;1650;-28.90318239;51.067041;25.628;26;-1093;-18.26636056;50.923399;24.529;23;-635;-11.70;50.60;26.866;21;-313;-5.580793;50.558287;12.581;75;3365;66.76;53.25;15.26;79;2762;53.95;54.97;20.80;83;1690;31.57;55.14;24.10;86;1140;19.35;55.77;19.34;88;682;12.53;55.66;21.23;89;364;6.68;56.73;19.078;
33;-3273;-56.14;51.73;15.47;31;-2693;-49.4332045;51.753675;22.105;27;1647;-28.90215969;51.068848;25.627;26;-1092;-18.26632045;50.924781;24.541;23;-640;-11.75;50.60;26.854;21;-314;-5.590303;50.557756;12.552;75;3365;66.71;53.25;15.27;79;2761;53.70;54.97;20.82;83;1688;31.53;55.14;24.10;86;1140;19.35;55.77;19.35;88;679;12.50;55.66;21.24;89;364;6.62;56.73;19.078;
33;-3274;-56.28;51.73;15.46;31;-2693;-49.43229043;51.754632;22.136;27;1645;-29.07784747;51.069805;25.607;26;-1096;-18.26591824;50.925419;24.502;23;-641;-11.64;50.60;26.853;21;-314;-5.565324;50.558181;12.541;75;3364;66.84;53.24;15.28;79;2764;53.81;54.96;20.80;83;1691;31.59;55.14;24.11;86;1138;19.32;55.76;19.35;88;682;12.44;55.66;21.32;89;363;6.67;56.73;19.065;
33;-3277;-56.14;51.74;15.48;31;-2697;-49.50418912;51.756226;22.172;27;1648;-29.07663646;51.071932;25.597;26;-1094;-18.26567685;50.926163;24.501;23;-639;-11.65;50.61;26.865;21;-316;-5.548151;50.558925;12.579;74;3365;66.80;53.23;15.28;79;2763;54.05;54.95;20.80;83;1691;31.59;55.13;24.13;86;1137;19.30;55.76;19.35;88;684;12.50;55.66;21.33;89;361;6.65;56.73;19.059;
33;-3277;-56.28;51.74;15.47;31;-2696;-49.48573153;51.756333;22.211;27;1651;-29.07609219;51.072888;25.599;26;-1095;-18.26531477;50.926695;24.522;23;-635;-11.52;50.61;26.872;21;-314;-5.560499;50.559457;12.563;74;3363;66.78;53.22;15.29;79;2764;54.04;54.95;20.82;83;1689;31.56;55.13;24.15;86;1136;19.28;55.76;19.35;88;682;12.53;55.66;21.42;89;359;6.64;56.73;19.065;
34;-3277;-56.28;51.74;15.46;31;-2692;-49.41078785;51.757928;22.23;27;1650;-28.89969294;51.073207;25.602;26;-1095;-18.26467123;50.928928;24.533;23;-639;-11.72;50.61;26.874;21;-314;-5.519199;50.559032;12.577;74;3363;66.83;53.22;15.28;79;2766;54.00;54.94;20.80;83;1692;31.61;55.12;24.15;86;1138;19.32;55.75;19.37;88;679;12.50;55.66;21.40;89;360;6.62;56.73;19.098;
34;-3274;-56.14;51.74;15.48;31;-2694;-49.44475547;51.760798;22.244;27;1650;-29.07469974;51.075334;25.615;26;-1097;-18.0880507;50.930097;24.523;23;-641;-11.66;50.61;26.868;21;-313;-5.473496;50.559457;12.632;74;3365;66.72;53.21;15.30;79;2765;53.93;54.94;20.78;83;1693;31.64;55.12;24.13;86;1138;19.32;55.75;19.36;88;681;12.44;55.65;21.42;89;359;6.67;56.73;19.112;
34;-3278;-56.28;51.74;15.52;31;-2696;-49.48054795;51.761755;22.252;27;1651;-29.07409464;51.076397;25.633;26;-1098;-18.26422861;50.93116;24.511;23;-639;-11.62;50.61;26.867;21;-312;-5.536513;50.560095;12.598;74;3364;66.81;53.20;15.28;79;2761;53.77;54.93;20.78;83;1692;31.62;55.12;24.11;86;1137;19.30;55.75;19.34;88;684;12.48;55.65;21.39;89;361;6.64;56.73;19.114;
34;-3277;-56.28;51.74;15.52;31;-2698;-49.5151185;51.763988;22.293;27;1651;-29.07294484;51.078417;25.615;26;-1098;-18.08697457;50.932011;24.502;23;-638;-11.57;50.61;26.861;21;-312;-5.50188;50.560201;12.559;74;3366;66.85;53.19;15.28;79;2760;53.77;54.93;20.79;83;1689;31.57;55.11;24.09;86;1139;19.34;55.75;19.33;88;681;12.54;55.65;21.34;89;360;6.56;56.73;19.107;
34;-3275;-56.00;51.75;15.51;31;-2691;-49.3864476;51.764201;22.321;27;1651;-28.89620378;51.079374;25.619;26;-1097;-18.26346448;50.932117;24.495;23;-637;-11.64;50.61;26.859;21;-310;-5.423964;50.56052;12.579;74;3365;66.84;53.18;15.25;79;2763;53.92;54.92;20.79;83;1692;31.62;55.11;24.07;86;1141;19.38;55.74;19.35;88;680;12.48;55.65;21.26;89;360;6.60;56.73;19.113;
34;-3272;-56.42;51.75;15.50;31;-2696;-49.43856046;51.767284;22.354;27;1650;-29.07203702;51.080012;25.616;26;-1099;-18.4399095;50.933287;24.501;23;-639;-11.82;50.61;26.852;21;-311;-5.481727;50.560626;12.539;74;3365;66.93;53.17;15.25;79;2761;53.87;54.91;20.77;83;1696;31.70;55.11;24.08;86;1140;19.36;55.74;19.36;88;680;12.46;55.65;21.24;89;360;6.67;56.72;19.102;
34;-3277;-56.14;51.75;15.49;31;-2696;-49.49147971;51.769517;22.377;27;1651;-29.07167391;51.08065;25.597;26;-1098;-18.26298182;50.93435;24.501;23;-641;-11.63;50.61;26.858;21;-310;-5.462425;50.561371;12.501;74;3366;66.96;53.17;15.24;79;2762;53.89;54.91;20.75;83;1689;31.57;55.10;24.09;86;1139;19.34;55.74;19.36;88;682;12.46;55.65;21.25;89;363;6.67;56.72;19.092;
34;-3276;-56.00;51.75;15.51;31;-2696;-49.47170718;51.771005;22.415;27;1649;-29.07028245;51.083095;25.631;26;-1099;-18.26213723;50.935839;24.491;23;-640;-11.52;50.61;26.857;22;-311;-5.524165;50.562328;12.486;74;3365;66.86;53.16;15.26;79;2766;54.04;54.90;20.74;83;1690;31.59;55.10;24.10;86;1139;19.34;55.74;19.36;88;683;12.50;55.65;21.28;89;361;6.64;56.72;19.099;
34;-3273;-56.28;51.76;15.48;31;-2698;-49.5070857;51.772387;22.438;27;1649;-29.07010091;51.083414;25.659;26;-1097;-18.2616951;50.935732;24.49;23;-636;-11.67;50.62;26.876;22;-312;-5.472785;50.562221;12.513;74;3363;66.84;53.15;15.23;79;2764;53.90;54.90;20.80;83;1691;31.61;55.09;24.15;86;1141;19.38;55.73;19.36;88;680;12.52;55.64;21.31;89;362;6.64;56.72;19.102;
34;-3276;-56.28;51.76;15.47;31;-2692;-49.39607532;51.773344;22.438;27;1648;-29.06961664;51.084265;25.656;26;-1098;-18.26129309;50.936583;24.482;23;-637;-11.67;50.62;26.844;22;-313;-5.5473;50.563284;12.509;74;3361;66.90;53.14;15.25;79;2766;54.13;54.89;20.77;83;1690;31.60;55.09;24.14;86;1140;19.36;55.73;19.36;88;678;12.46;55.64;21.26;89;361;6.67;56.72;19.104;
34;-3278;-56.00;51.76;15.47;31;-2694;-49.43013389;51.776109;22.458;27;1647;-29.06876992;51.085753;25.635;26;-1095;-18.26097126;50.937859;24.487;23;-639;-11.67;50.62;26.831;22;-314;-5.617127;50.563816;12.519;74;3363;66.90;53.14;15.27;79;2764;54.08;54.88;20.76;83;1691;31.62;55.09;24.13;85;1139;19.35;55.73;19.37;88;682;12.43;55.64;21.24;89;362;6.65;56.72;19.108;
34;-3275;-56.14;51.76;15.50;31;-2696;-49.46561129;51.777385;22.494;27;1645;-28.8918739;51.087029;25.611;26;-1094;-18.43763696;50.939347;24.49;23;-641;-11.60;50.62;26.82;22;-315;-5.556667;50.564241;12.523;74;3369;66.91;53.13;15.29;78;2763;54.09;54.88;20.77;83;1691;31.62;55.08;24.14;85;1140;19.37;55.73;19.37;88;682;12.50;55.64;21.29;89;361;6.67;56.72;19.122;
34;-3271;-56.14;51.76;15.46;31;-2698;-49.51943523;51.77866;22.527;27;1647;-28.89163299;51.087455;25.614;26;-1095;-18.26048873;50.939773;24.482;23;-639;-11.56;50.62;26.797;22;-316;-5.510541;50.565198;12.527;74;3363;67.00;53.12;15.32;78;2761;54.05;54.87;20.76;83;1693;31.66;55.08;24.12;85;1140;19.37;55.72;19.37;88;680;12.50;55.64;21.28;89;362;6.71;56.72;19.116;
34;-3276;-56.00;51.76;15.46;31;-2692;-49.38968475;51.780043;22.538;27;1647;-28.89073155;51.089049;25.63;26;-1095;-18.26008676;50.941261;24.482;23;-637;-11.54;50.62;26.784;22;-314;-5.60194;50.565624;12.564;74;3364;67.01;53.11;15.32;78;2763;53.83;54.87;20.76;83;1694;31.68;55.08;24.10;85;1140;19.37;55.72;19.36;88;678;12.47;55.64;21.24;89;362;6.56;56.72;19.115;
34;-3274;-56.28;51.77;15.48;31;-2696;-49.46226014;51.780893;22.541;27;1647;-28.89043071;51.089581;25.632;26;-1095;-18.25952373;50.941793;24.465;23;-636;-11.59;50.62;26.793;22;-314;-5.540913;50.565198;12.554;74;3363;66.94;53.10;15.29;78;2760;54.03;54.86;20.76;83;1691;31.63;55.07;24.10;85;1141;19.39;55.72;19.39;88;679;12.43;55.64;21.22;89;361;6.68;56.72;19.109;
34;-3273;-56.28;51.77;15.50;31;-2695;-49.44096897;51.783977;22.554;27;1645;-28.88940835;51.091389;25.616;26;-1095;-18.25956419;50.942324;24.469;23;-639;-11.65;50.62;26.812;22;-314;-5.513805;50.56573;12.589;73;3360;66.99;53.10;15.27;78;2760;54.18;54.85;20.77;83;1694;31.69;55.07;24.08;85;1142;19.41;55.71;19.37;88;680;12.45;55.63;21.22;89;362;6.59;56.72;19.11;
34;-3275;-56.14;51.77;15.53;31;-2697;-49.47583212;51.78589;22.568;27;1645;-28.88886779;51.092345;25.596;26;-1097;-18.25924242;50.94477;24.47;23;-640;-11.67;50.63;26.834;22;-313;-5.535945;50.566155;12.586;73;3365;66.92;53.09;15.27;78;2760;53.97;54.85;20.76;83;1694;31.69;55.06;24.06;85;1139;19.35;55.71;19.36;88;682;12.47;55.63;21.21;89;360;6.62;56.72;19.107;
34;-3273;-56.00;51.77;15.55;31;-2699;-49.51028448;51.78823;22.579;27;1646;-28.88814633;51.093621;25.565;26;-1100;-18.25875997;50.944238;24.475;23;-642;-11.69;50.63;26.851;22;-313;-5.567736;50.56658;12.582;73;3363;67.01;53.08;15.27;78;2761;53.86;54.84;20.80;83;1692;31.65;55.06;24.07;85;1139;19.35;55.71;19.33;88;683;12.50;55.63;21.25;89;362;6.67;56.71;19.106;
34;-3271;-56.28;51.77;15.52;31;-2701;-49.54687094;51.788336;22.607;27;1649;-28.88694378;51.095748;25.542;26;-1098;-18.2581974;50.946046;24.482;23;-640;-11.59;50.63;26.846;22;-313;-5.429215;50.56658;12.581;73;3364;66.92;53.07;15.28;78;2762;54.25;54.84;20.78;83;1688;31.58;55.06;24.09;85;1137;19.32;55.71;19.33;88;678;12.52;55.63;21.21;89;360;6.64;56.71;19.087;
34;-3276;-55.85;51.78;15.49;31;-2696;-49.45423758;51.789293;22.618;28;1649;-28.88664359;51.096279;25.538;26;-1098;-18.25803635;50.946471;24.448;23;-639;-11.65;50.63;26.845;22;-312;-5.429783;50.56658;12.553;73;3366;66.95;53.06;15.26;78;2763;54.03;54.83;20.77;83;1690;31.62;55.05;24.12;85;1137;19.32;55.70;19.36;87;680;12.43;55.63;21.19;89;362;6.65;56.71;19.092;
34;-3275;-56.14;51.78;15.49;32;-2695;-49.43416919;51.7911;22.634;28;1652;-28.88538124;51.098512;25.543;26;-1096;-18.08079975;50.946577;24.422;23;-637;-11.55;50.63;26.845;22;-311;-5.441704;50.567325;12.57;73;3363;66.98;53.06;15.25;78;2763;54.08;54.82;20.75;83;1691;31.64;55.05;24.12;85;1137;19.32;55.70;19.34;87;681;12.47;55.63;21.17;89;361;6.68;56.71;19.136;
34;-3274;-56.14;51.78;15.47;32;-2696;-49.48848703;51.791844;22.617;28;1650;-28.885141;51.098937;25.56;26;-1095;-18.25727271;50.94764;24.424;23;-636;-11.58;50.63;26.835;22;-310;-5.490952;50.567431;12.565;73;3363;66.95;53.05;15.27;78;2766;54.12;54.82;20.75;83;1693;31.68;55.05;24.12;85;1138;19.34;55.70;19.34;87;683;12.49;55.62;21.17;89;361;6.67;56.71;19.134;
35;-3277;-56.14;51.78;15.51;32;-2696;-49.4496697;51.794077;22.594;28;1652;-29.06078593;51.099788;25.554;26;-1094;-18.25707198;50.949023;24.447;23;-637;-11.64;50.63;26.832;22;-311;-5.430919;50.568282;12.577;73;3367;67.08;53.04;15.28;78;2765;54.16;54.81;20.74;83;1691;31.64;55.04;24.09;85;1139;19.36;55.70;19.34;87;683;12.52;55.62;21.14;89;360;6.58;56.71;19.131;
35;-3273;-56.14;51.79;15.52;32;-2699;-49.50296727;51.795885;22.568;28;1653;-29.05987887;51.101383;25.563;26;-1096;-18.25614739;50.951149;24.45;23;-639;-11.66;50.63;26.832;22;-311;-5.530411;50.569026;12.605;73;3361;67.05;53.03;15.29;78;2766;54.29;54.81;20.71;83;1691;31.65;55.04;24.08;85;1141;19.40;55.69;19.35;87;680;12.52;55.62;21.09;89;360;6.69;56.71;19.122;
35;-3272;-56.14;51.79;15.53;32;-2702;-49.55595689;51.798011;22.508;28;1650;-29.05963719;51.101808;25.571;26;-1098;-18.25634848;50.951043;24.445;23;-640;-11.71;50.63;26.838;22;-312;-5.50898;50.569239;12.608;73;3366;67.06;53.03;15.29;78;2766;54.15;54.80;20.72;82;1692;31.67;55.03;24.08;85;1141;19.40;55.69;19.34;87;679;12.47;55.62;21.15;89;360;6.62;56.71;19.123;
35;-3276;-56.14;51.79;15.51;32;-2700;-49.51815744;51.799181;22.503;28;1649;-28.88207582;51.10436;25.56;26;-1098;-18.2556651;50.952425;24.449;23;-642;-11.61;50.63;26.824;22;-311;-5.504861;50.569876;12.562;73;3355;66.99;53.02;15.29;78;2764;54.16;54.79;20.70;82;1692;31.67;55.03;24.09;85;1138;19.34;55.69;19.34;87;678;12.45;55.62;21.18;89;360;6.65;56.71;19.124;
35;-3278;-56.14;51.79;15.53;32;-2698;-49.48036065;51.80035;22.504;28;1647;-29.05721887;51.106061;25.564;26;-1097;-18.07884846;50.953063;24.452;23;-641;-11.60;50.64;26.822;22;-312;-5.440143;50.570089;12.534;73;3365;67.08;53.01;15.30;78;2763;54.14;54.79;20.70;82;1695;31.73;55.03;24.08;85;1141;19.40;55.69;19.33;87;682;12.43;55.62;21.28;89;360;6.60;56.71;19.146;
35;-3274;-56.14;51.79;15.51;32;-2697;-49.45968554;51.802796;22.429;28;1651;-28.88081387;51.106593;25.558;26;-1095;-18.07880877;50.953913;24.473;23;-637;-11.62;50.64;26.826;22;-312;-5.543325;50.570621;12.594;73;3363;66.95;53.00;15.30;78;2764;54.10;54.78;20.69;82;1692;31.67;55.02;24.09;85;1137;19.33;55.68;19.34;87;685;12.51;55.62;21.29;89;360;6.63;56.71;19.135;
35;-3272;-56.42;51.79;15.51;32;-2700;-49.51165391;51.805985;22.393;28;1651;-28.88021317;51.107656;25.574;26;-1095;-18.25506265;50.953913;24.467;23;-637;-11.59;50.64;26.822;22;-312;-5.578239;50.571471;12.629;73;3367;67.14;52.99;15.27;78;2763;54.04;54.78;20.69;82;1689;31.62;55.02;24.10;85;1136;19.31;55.68;19.34;87;684;12.56;55.61;21.29;89;361;6.64;56.71;19.136;
35;-3277;-56.00;51.80;15.47;32;-2699;-49.49209726;51.807261;22.37;28;1651;-29.05588905;51.1084;25.584;26;-1093;-18.25453997;50.955721;24.462;23;-636;-11.60;50.64;26.831;22;-313;-5.574407;50.571897;12.585;73;3367;67.12;52.99;15.29;78;2764;54.15;54.77;20.70;82;1691;31.66;55.01;24.09;85;1138;19.35;55.68;19.32;87;680;12.54;55.61;21.22;89;362;6.69;56.70;19.161;
35;-3277;-56.14;51.80;15.47;32;-2700;-49.5102309;51.807474;22.328;28;1650;-29.05504256;51.109889;25.579;26;-1095;-18.25373655;50.956465;24.447;23;-637;-11.62;50.64;26.82;22;-313;-5.618545;50.572641;12.552;73;3371;67.16;52.98;15.31;78;2760;54.05;54.77;20.70;82;1695;31.74;55.01;24.09;85;1139;19.37;55.67;19.31;87;679;12.47;55.61;21.18;89;361;6.66;56.70;19.167;
35;-3276;-56.00;51.80;15.50;32;-2702;-49.54405821;51.810451;22.292;28;1649;-28.87847112;51.110739;25.583;26;-1095;-18.25377661;50.957422;24.453;23;-638;-11.69;50.64;26.819;22;-314;-5.567595;50.573172;12.554;73;3367;67.18;52.97;15.33;78;2765;54.13;54.76;20.70;82;1694;31.72;55.01;24.06;85;1139;19.37;55.67;19.31;87;681;12.45;55.61;21.16;89;361;6.63;56.70;19.162;
35;-3273;-56.00;51.80;15.48;32;-2695;-49.41489407;51.811302;22.226;28;1650;-28.87775017;51.112015;25.593;26;-1097;-18.25325438;50.959017;24.45;23;-640;-11.70;50.64;26.819;22;-316;-5.588173;50.57381;12.537;72;3364;67.15;52.96;15.33;78;2762;54.07;54.76;20.70;82;1689;31.63;55.00;24.05;85;1139;19.37;55.67;19.32;87;683;12.49;55.61;21.13;89;363;6.69;56.70;19.15;
35;-3278;-55.85;51.80;15.47;32;-2698;-49.46716122;51.814172;22.19;28;1648;-28.87678916;51.113716;25.593;26;-1098;-18.07638016;50.959549;24.466;23;-642;-11.58;50.64;26.82;22;-315;-5.584768;50.573917;12.541;72;3368;66.95;52.96;15.32;78;2765;54.18;54.75;20.72;82;1692;31.69;55.00;24.06;85;1141;19.41;55.67;19.33;87;684;12.53;55.61;21.12;89;363;6.71;56.70;19.155;
35;-3277;-56.14;51.81;15.46;32;-2700;-49.50352595;51.814491;22.158;28;1645;-28.87636827;51.114461;25.617;26;-1097;-18.25269213;50.960931;24.449;23;-640;-11.66;50.64;26.814;22;-313;-5.499752;50.573917;12.525;72;3364;67.07;52.95;15.31;77;2762;54.04;54.74;20.70;82;1692;31.69;55.00;24.04;85;1142;19.43;55.66;19.33;87;678;12.55;55.61;21.13;89;362;6.68;56.70;19.174;
35;-3273;-56.14;51.81;15.48;32;-2697;-49.44689876;51.816192;22.084;28;1648;-29.05147691;51.116162;25.631;26;-1098;-18.25269213;50.961781;24.436;23;-640;-11.61;50.64;26.808;22;-311;-5.582355;50.574236;12.547;72;3360;67.15;52.94;15.30;77;2764;54.10;54.74;20.68;82;1692;31.69;54.99;24.05;85;1142;19.43;55.66;19.33;87;678;12.44;55.60;21.14;89;363;6.60;56.70;19.186;
35;-3274;-56.28;51.81;15.48;32;-2697;-49.44608669;51.817043;22.027;28;1648;-28.87480688;51.117225;25.619;26;-1096;-18.25200901;50.961675;24.431;23;-636;-11.64;50.65;26.81;22;-311;-5.561776;50.575299;12.529;72;3358;67.12;52.94;15.31;77;2763;54.15;54.73;20.67;82;1690;31.66;54.99;24.06;85;1141;19.41;55.66;19.33;87;681;12.44;55.60;21.12;89;360;6.68;56.70;19.18;
35;-3273;-56.00;51.81;15.49;32;-2696;-49.42511654;51.819807;21.956;28;1650;-28.87498707;51.116906;25.602;26;-1095;-18.25172792;50.962738;24.418;23;-637;-11.65;50.65;26.766;22;-312;-5.577955;50.575299;12.532;72;3364;67.25;52.93;15.32;77;2767;54.15;54.73;20.67;82;1691;31.68;54.98;24.07;85;1139;19.37;55.66;19.33;87;681;12.49;55.60;21.09;89;360;6.65;56.70;19.182;
35;-3275;-56.14;51.81;15.50;32;-2697;-49.44172427;51.821615;21.862;28;1650;-29.04984586;51.119032;25.584;26;-1093;-18.25136637;50.963589;24.405;23;-641;-11.56;50.65;26.733;22;-315;-5.543041;50.576362;12.557;72;3361;67.21;52.92;15.32;77;2762;54.26;54.72;20.66;82;1691;31.68;54.98;24.09;85;1140;19.39;55.65;19.35;87;683;12.49;55.60;21.08;89;361;6.67;56.70;19.168;
35;-3276;-56.14;51.82;15.51;32;-2697;-49.43868191;51.824804;21.82;28;1650;-28.87300504;51.120415;25.575;26;-1096;-18.42737632;50.965396;24.403;23;-641;-11.51;50.65;26.748;22;-315;-5.580084;50.576149;12.531;72;3365;67.16;52.91;15.35;77;2759;54.00;54.71;20.63;82;1693;31.72;54.98;24.10;85;1137;19.34;55.65;19.35;87;684;12.53;55.60;21.09;89;360;6.63;56.70;19.18;
35;-3276;-56.00;51.82;15.48;32;-2700;-49.4929634;51.825549;21.803;28;1649;-29.04833545;51.12169;25.594;26;-1096;-18.25056283;50.966034;24.406;23;-637;-11.56;50.65;26.772;22;-315;-5.569013;50.577;12.527;72;3361;67.17;52.91;15.32;77;2762;53.91;54.71;20.63;82;1690;31.66;54.97;24.11;85;1138;19.36;55.65;19.33;87;682;12.55;55.60;21.11;89;360;6.61;56.70;19.18;
35;-3274;-56.00;51.82;15.48;32;-2702;-49.51241191;51.824379;21.787;28;1648;-29.04785191;51.122541;25.598;26;-1098;-18.25004078;50.96731;24.409;23;-635;-11.68;50.65;26.777;22;-312;-5.583064;50.577106;12.513;72;3363;67.21;52.90;15.31;77;2763;54.15;54.70;20.64;82;1690;31.67;54.97;24.13;85;1137;19.34;55.65;19.35;87;680;12.51;55.60;21.12;89;360;6.67;56.69;19.181;
35;-3272;-56.14;51.82;15.46;32;-2698;-49.45488201;51.827037;21.748;28;1649;-28.87114357;51.123711;25.613;26;-1098;-18.07311677;50.968373;24.411;23;-637;-11.67;50.65;26.78;22;-310;-5.472785;50.577638;12.511;72;3360;67.39;52.89;15.32;77;2760;54.12;54.70;20.63;82;1690;31.67;54.97;24.13;85;1137;19.34;55.64;19.35;87;678;12.48;55.59;21.19;89;360;6.67;56.69;19.189;
36;-3275;-56.28;51.82;15.52;32;-2697;-49.4344219;51.82927;21.763;28;1649;-29.04658317;51.124774;25.597;26;-1098;-18.24975975;50.96848;24.412;23;-638;-11.72;50.65;26.79;22;-311;-5.543893;50.577425;12.543;72;3359;67.16;52.88;15.35;77;2760;54.17;54.69;20.63;82;1693;31.73;54.96;24.14;85;1136;19.32;55.64;19.36;87;679;12.44;55.59;21.21;89;360;6.72;56.69;19.199;
36;-3278;-56.14;51.82;15.52;32;-2700;-49.48778598;51.830971;21.777;28;1649;-28.87024341;51.125305;25.586;26;-1097;-18.24935823;50.969224;24.413;23;-642;-11.63;50.65;26.79;22;-313;-5.616275;50.579339;12.57;72;3363;67.23;52.88;15.33;77;2763;54.26;54.68;20.64;82;1690;31.67;54.96;24.13;85;1136;19.33;55.64;19.34;87;681;12.46;55.59;21.16;89;360;6.62;56.69;19.227;
